"class","text"
"Neg","RT @Jewelz2611 @mashable @apple iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp.."
"Neg","@mashable @apple iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp.."
"Neg","THiS IS WHAT WiLL KiLL APPLE http://t.co/72Jw4z5c RiP @APPLE"
"Neg","@apple why my tunes no go on my iPhone? iPhone lonely without them. silly #iOS5"
"Neg","@apple needs to hurry up and release #iTunesMatch"
"Neg","Why is  #Siri always down @apple"
"Neg","I just need to exchange a cord at the apple store why do I have to wait for a genius? @apple"
"Neg","@apple AirDrop #fail - Immediate declined your request. every time"
"Neg","good article about why @apple fucked it all up with lion and their future. http://t.co/zNDP9Vr6 #fb"
"Neg","RT @radlerc: Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s"
"Neg","Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s"
"Neg","The one #iphone feature still missing since @apple first showed it.. Contacts pictures on the contacts list! Simple yet 5 major updates miss"
"Neg","Asked siri is she dreams of electric sleep. Was disappointed that she didn't have a snippy answer.  Missed opportunity @apple"
"Neg","@paulens It surprises me that @Apple throws up an error alert about authorizing and there's no Authorize this computer button."
"Neg","@Lisa_Marie1987 shhhh. the evil sith lords @apple may hear you ha!"
"Neg","FUCK YOU @apple DIE IN A FUCKING BLAZE INFERNO."
"Neg","Oh @apple. Steve obviously had nothing to do with iPhoto as it's the perfect opposite of 'insanely great'. Get it fixed please."
"Neg","OMG @apple WHY THE FUCK DID YOU DELETE ALL MY MUSIC YOU DICKS"
"Neg","@ryanbaldwin @apple So in iTunes I go Store -&gt; Authorise why doesn't it just auto-authorise it when I sign into iTunes? Grrrr..."
"Neg","Seriously - I have absolutely no offing clue what @Apple means by authorization nor how to do it."
"Neg","Boy could @apple make it any harder to put my purchased music from the cloud on to my new macbook pro? You must authorize this computer"
"Neg","shit shit shit. IOS5 update ate all my apps data and media just like @apple said it would. This is going to take some time to rebuild."
"Neg",". @apple & @AT&T u cannot tell me there isn't at least 1 64GB iPhone 4S in LA or Vegas!! Give me a fucking break!!!!"
"Neg","Love @apple downloads. 4 hours and i-pad now wonky! #ripstevejobs #thenonsensepersists #neednewipadguide #fatfuckingchance"
"Neg","Dear @apple My new Air is now a notbook since your update killed #wifi #bug #destroying #productivity"
"Neg","I am so done with @Att and @apple 's profitering and lack of customer service so fucking down with both!!!"
"Neg","It would be great If @Apple would send my new phone. #frustrated"
"Neg","@apple thank you for ruining my 3GS with #iOS5. You've just turned my phone into an utterly useless pile of shit."
"Neg","@rogerweir no but I have the option of a  replacement iPhone 4s ?Not sure if I want one after having 2 duff iPhones.@O2 @iphone4s @apple"
"Neg","So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. What is this 2001?"
"Neg","You know @apple It's been almost a week since I paid for iTunes Match I would really like to use it. Any ETA on a fix?"
"Neg","removing all @apple shit."
"Neg","So @PhoenixSwinger 's iPhone 4 is giving her a hella hard time w/ the iOS5 update @apple"
"Neg","What??? I that sucks hello @apple RT @PhoneDog_Aaron Interesting note - DROID RAZR's battery isn't removable."
"Neg","@Apple can't send me an iPhone preordered 1hr after launching but they cans send 5 or 10 to all the jackasses who want to shoot or blend 'em"
"Neg","Gotta say the @Apple itouch iphone shuffle etc.. sound quality is AWFUL.. painfully crap. Its been a downgrade from @Sony sound quality wise"
"Neg","@bisquiat @Apple the upgrade just slows down my phone so much it's stuck half the time. uch. thankfully no other damage. sucks for you :("
"Neg","@Mayati I think @Apple didn't do such a thorough job with the step x steps for upgrade and move to iCloud. Now it's cost me mightily."
"Neg","Hey @apple now I have iOS5 my iPhone doesn't include songs that are on compilation albums under the artist's name. #whaddupwitdat"
"Neg","@NickTheFNicon He can send but not rcve txts so he has an apt @apple at 4pm.Then he exclaims: And I waited a whole YEAR for this phone!!LMAO"
"Neg","Total chaos at @apple store regent street. Like an Ethiopian feeding station. Can't believe this is same co. that makes all that cool shit."
"Neg","@FishMama: If you made a purchase just wait for the @apple survey! hate going b/c of the bad #custserv"
"Neg","Correction: @ Best Buy kudos to Chris @ Alamo Ranch S.A. TX-fixed issues couldn't resolve after 1/2 day w/ @ATT & @Apple. Hero of my day!"
"Neg","@phxguy88 @Apple @BGR That's why all the ppl who stand in line for hrs to get the newest model are suckers..."
"Neg","Would it kill @apple to put a braille type bump on their earbuds so we know which bud is R and L in the dark."
"Neg","@APPLE Wow @MOTOROLA Just crushed your dreams...."
"Neg","RT @phxguy88: Oh just fuck you @apple. Already?? ---&gt;  iPhone 5 on schedule for summer launch? http://t.co/Ofh9PTaG via @BGR"
"Neg","Oh just fuck you @apple. Already?? ---&gt;  iPhone 5 on schedule for summer launch? http://t.co/Ofh9PTaG via @BGR"
"Neg","@apple No I won't wait until thursday for an available appointment just so a 'genius' can tell me I'm shit out of luck. #now"
"Neg","WTF?!?! @apple the new iOS 5 doesn't allow you NOT to get push notifications from newstand? and SIRI just keeps yapping FUCK!"
"Neg","@Apple on the #iPad with #iOS5 why has the Messages Icon been included when it can't be used?"
"Neg","@Steelo254 yea! I pre-order through @apple and they sorry too just like #AT&T"
"Neg","Interesting... @apple now requires you to have a reservation ?         #apple #iphone #4S    :  http://t.co/zZK4fTii"
"Neg","@apple why is my iPhone battery so crappy #fail"
"Neg","My @Apple @macbook keyboard will not type :("
"Neg","Why doesn't @apple iCloud sync Stickies? They've always been around just nothing every progressed w/ them!! Why apple why?  @gruber"
"Neg","@apple your new Save a Version function in Pages is absolutely the most awful interrupting counter-intuitive piece of crap in the world"
"Neg","I hate my @apple computer.  Thats 3500 dollars down the drain."
"Neg","@apple my iPhone is charging very slowly!!!!!"
"Neg","@Apple #iOS5 gm on ipad1 is very slow wash better on beta7/8 solve this problem or give me the ipad2"
"Neg","@apple Wish I could pick month day and YEAR when setting a new calendar item on my iPhone. Why hasn't the new iOS fixed this yet?!"
"Neg","@Apple iTunes is the worst program ever. For such a great phone you make some awful software."
"Neg","One would think the voice recognition on the @apple tech support line would work a little better."
"Neg","@apple $319 to repair my iPad 2 Apple you've lost me and my $700 a year Android here I come!"
"Neg","@azee1v1 @apple @umber Proper consolidation proper syncing stop losing my PURCHASED items checkboxes that do what you think they will do."
"Neg","@AsimRang @apple @umber the desktop app is wack though"
"Neg","I made a reservation and yet I still have to wait in line. Humpt! Oh @apple (@ Apple Store w/ 2 others) http://t.co/JZmVBdNm"
"Neg","Frustrated that I bought a new macbook pro from @apple only to find it doesnt ship with media! #expensivepaperweight"
"Neg","Dear @apple. I had to turn off all those awesome featured you just enabled. Data plan can't handle it. 200 mb of data just because #"
"Neg","#DontBeMadAtMeBecause #Android is by far better than @Apple"
"Neg","@apple is there a problem with iOS 5 that is preventing audio apps and audio functions from operating properly? I keep losing sound."
"Neg","@apple #apple One thing I hater about this #mouse the #buttery finish so fast am not #happy now #macworld @macworld http://t.co/5Uh4a4Vt"
"Neg","Hey @Apple: stop sending your automatically-depreciate-all-iPhones-older-than-the-4s signal. My #iPhone4 is dying rapidly processor-wise."
"Neg","Only thing bad about the new @canon camera is that it has two compact flash cards... not one of SD. SD goes in my @apple computer. Damn you!"
"Neg","Wtf @apple 64 pages for the new terms & conditions when u update ur apps from the iTunes store. Do u really think we'll read em? Really???"
"Neg","fuck u @apple"
"Neg","oh and prolly ganna be late to work bc @apple has screwed me and my phone has my only alarm on it"
"Neg","why the fuck dose my phone decide its just ganna freeze every time i try to update it so fucking sick of @apple"
"Neg",". if u need me just text me o wait u i wont get it cuz @apple fucks me every time #fuckingpissed"
"Neg","iMessage doesn't show the time a message was sent annoying @apple"
"Neg","Like @apple da fuck is this shit?  http://t.co/nb4DHlSg"
"Neg","RT @CircusTK: I'm wit chu!! @ShayDiddy: Officially boycotting @ups!!! Calling @apple to curse them out next for using them wasting my t ..."
"Neg","Damn it @Apple!! Whatchu done to my phone??"
"Neg","Samsung seeks iPhone 4S ban in Japan and AustraliaPatent war intensifies with injunction sought against @Apple http://t.co/QmwjTvnk"
"Neg","@apple why is it every time there is iOS software update my iPad goes dead and I need to totally restore? #fail"
"Neg","@apple #iOS.5 has been nothing but a pain in the ass no room for my music.. Or photos.. Or apps! Can I undo this garbage??"
"Neg","@apple the reservation system not working shows no products avail let alone iphone 4s I had the site open in 3 browsers at 9 PM and nothing"
"Neg","RT @RedDeerSteph: @Joelplane @apple I hear you! I've had trouble with my 3 & now 4. I've even turned down brightness. #andshuttingdownru ..."
"Neg","@Joelplane @apple I hear you! I've had trouble with my 3 & now 4. I've even turned down brightness. #andshuttingdownrunningprograms #nohelp"
"Neg","@albertmal88 remember @apple is evil. #icloud entering the #dropbox market"
"Neg","I know a few others having same issue RT @Joelplane: 9% now on my second full charge of the day. Pissed @Apple"
"Neg","9% now on my second full charge of the day. Pissed @Apple"
"Neg","RT @ShayDiddy: @CircusTK @ups @apple both of them are bs!!! How do u tell me go between a certain time ONLY and the muh fuh is closed!"
"Neg","I'm wit chu!! @ShayDiddy: Officially boycotting @ups!!! Calling @apple to curse them out next for using them wasting my time!"
"Neg","ugh! @apple youre reservation page for the iPhone is NOT working."
"Neg","iTunes is @apple's worst product. Worse than the #Newton or the hockey puck mouse. It's utterly painful to use."
"Neg","Der iCloud I HATE U  AND I HOPE YOU DIE  YOU ARE THE WORST FUCKING INVENTION IN THE WORLD  FUCK YOUUUUUUUUUUUU #iCloud @apple @stevejobs"
"Neg","i update to ios 5 and lose everything on my phone and it wont let me sign into my itunes account... thanks @Apple"
"Neg","Suddenly lost all address book on @3GS iPhone. And someone was using my @Apple ID. It all fucked up."
"Neg","oh.. my iphone is overcapacity huh?! -____-  @Apple won't let me be great!!!"
"Neg","Issues with updating iTunes on my windows pc - they really are not compatible.... Sent more time talking to @Apple care than using it!!"
"Neg","@apple u guys are gay"
"Neg","Restored my iPhone. STILL NO TEXTS. DEAR @APPLE Y NO LOVE Y RESTRICTIONS ON MY SMS?  Y NO TEXTS.... #iOS5 #iOS5atemydingo"
"Neg","none of my apps work after the new ios from @apple. what do i do?!?"
"Neg","Seemingly endless loop of calls to @apple @ups @verizonwireless to investigate my missing #iphone4s. #crankywithnophone"
"Neg","@Wisconsin_Mommy @apple that's terrible!  I hope you get an apology!"
"Neg","@zombiebomber have been on the phone with @verizonwireless and @apple pretty much ever since then. Really annoyed."
"Neg","@chascouponmom @apple I get they are busy w/ the new phone but I just wanted to buy a stylus. they made me wait forever outside & never"
"Neg","@apple @iphone Please deliver my daughter's i4s she is driving me nuts #iphone"
